movieId,title,overview,genres,keywords,releaseDate,voteAverage,voteCount,posterPath,director,runtime,cast
283726,The New Girlfriend,A young woman makes a surprising discovery about the husband of her late best friend.,[18],"death of best friend, gender confusion",2014-09-06,5.9,100.0,/miW6zqiLFXY3uOrN4Ehpho2DMBB.jpg,François Ozon,105,"Anaïs Demoustier, Romain Duris, Raphaël Personnaz, Isild Le Besco, Aurore Clément"
15011,Red Mist,"A young doctor in a US hospital administers a powerful and untested cocktail of drugs to a coma victim. But instead of curing him, it triggers a powerful ""out-of-body"" experience and enables the patient - a depraved and dangerous loner - to inhabit other people's bodies and, through them, take revenge on the bullying medical students who were accidentally responsible for his condition.","[53, 27]","coma, revenge, mental institution, scar, loner, out of body experience, slamming a door, glass",2008-08-22,4.8,22.0,/zkXdFchk58WcGD8eVdVhzQ3LpiU.jpg,Paddy Breathnach,98,"Arielle Kebbel, Sarah Carter, Stephen Dillane, Andrew-Lee Potts, Alex Wyndham"
13835,Real Time,Real Time is a comedic drama about a compulsive gambler given one hour to live by the man hired to kill him.,"[35, 18]",independent film,2008-11-07,7.2,7.0,/m51dVhSJy5wA4R4RmDJSNoYObs5.jpg,Randall Cole,80,"Randy Quaid, Jay Baruchel"
140818,Ragnarok,"Archaeologist Sigurd Svendsen discovers that the Oseberg ship hides a secret from the Viking Age. Along with his two children put Sigurd out on a quest to find the truth. The mystery leads them into ""No Man's Land"" between Norway and Russia where no man traveling in modern times. Old runes take on new meaning when the secret they uncover is more frightening than anyone could have imagined.","[28, 12]","treasure, viking, ancient history, clue, norse mythology, vikings",2013-11-11,5.7,59.0,/7io1VfX1sRta46vb4aHBnHWgCGp.jpg,Mikkel Brænne Sandemose,120,"Pål Sverre Hagen, Nicolai Cleve Broch, Bjørn Sundquist, Sofia Helin, Maria Annette Tanderød Berglyd"
18940,Secrets Of State,"In France, terrorist groups and intelligence agencies battle in a merciless war everyday, in the name of radically opposed ideologies. Yet, terrorist and secret agents lead almost the same lives. Condemned to secrecy, these masters of manipulation follow the same methods. Alex and Al Barad are two of them. The former is the head of the D.G.S.E.'s (Direction Générale de la Sécurité Extérieure, the French equivalent of the CIA or the MI6) counter-terrorism unit while the latter reigns over a terrorist network, and both fight using the most ruthless of weapons: human beings.",[53],"terrorist, intelligence agency, suspense",2008-12-10,5.5,31.0,/zE8Jxg6hUZW6YGkfUS1tj78u08l.jpg,Philippe Haïm,100,"Gérard Lanvin, Vahina Giocante, Nicolas Duvauchelle, Mehdi Nebbou, Rachida Brakni"
45127,A Matador's Mistress,Scandal erupts over a famous bullfighter's affair with a left-wing actress.,"[18, 10749]","nurse, manager, sex, coffin, passion, fan, underwear, biography, prayer, love, religion, pistol",2008-09-06,5.8,29.0,/8M4ydEC8LJaAM5kfwhJWMO95dNw.jpg,Menno Meyjes,92,"Adrien Brody, Penélope Cruz, Nacho Aldeguer, Santiago Segura, Juan Echanove"
19222,Parasomnia,"Laura Baxter is a young woman, literally a ""sleeping beauty,"" who suffers from a medical condition called ""parasomnia."" A childhood accident victim, she is actually sleeping her life away, awakening briefly on rare occasions. Art student Danny Sloan falls in love with her, unaware that her hospital neighbor, a terrifying mass murderer and mesmerist named Byron Volpe has other, more sinister plans.","[27, 53]",suspense,2008-10-17,4.8,26.0,/k4Rx1dwoKkZrtSD0mZBRBo22jmb.jpg,William Malone,103,"Sean Young, Patrick Kilpatrick, Dylan Purcell, Cherilyn Wilson, Jeffrey Combs"
36683,20th Century Boys - Chapter 1: Beginning of the End,"In 1969, Kenji, an elementary school kid and his friends built a secret base during their summer holidays. They fantasized that they had to fight villains who were out to conquer the world and wrote them in the Book of Prophecies. Years later in 1997, Kenji becomes a convenience store manager and leads a regular life after giving up his dreams to become a rock star. His boring life is suddenly turned upside down when his old classmate dies mysteriously and an entire family in the neighbourhood disappears. At the same time, a religious cult and its mysterious leader, Friend emerges and a strange chain of events duplicating exactly the events described in the Book of Prophecies follow. Is this the beginning of the end of the world? Who is Friend?","[878, 12, 9648]","london england, bangkok, cult, osaka japan, tokyo japan, based on manga, anime",2008-08-19,6.7,21.0,/nb1fd4nZyBLUhkjnAQx5607aBMq.jpg,Yukihiko Tsutsumi,142,"Toshiaki Karasawa, Takako Tokiwa, Teruyuki Kagawa, Hidehiko Ishizuka, Takashi Ukaji"
15542,Stiletto,"The seemingly random killings of an assassin puzzle her former lover, a wealthy Greek crime boss whose organization is jeopardized by his love for her, and the detective following her rising body count","[28, 80, 18, 53]","assassin, bath house, beautiful woman, murder, mafia, money, gangster, violence, killer, hoodlum, crime lord, henchmen",2008-04-29,4.4,17.0,/IGs3VTIpUdZqjJtM2QVs3Q4D8V.jpg,Nick Vallelonga,99,"Tom Berenger, Michael Biehn, Stana Katic, Paul Sloan, William Forsythe"
23515,Sick Girl,"Izzy is raising her younger brother, Kevin, by herself. Their parents are deceased and her older brother, Rusty, is away in the Marines. When Izzy learns that her little brother is being bullied at school, she does what any unstable, psychopathic, homicidal sister would do.","[53, 27, 80]","rape, drowning, revenge, murder, independent film, lesbian, incest, christmas",2007-10-01,6.0,10.0,/2mrmx2if86VytBnrKVKrpPPa22m.jpg,Eben McGarr,83,"Leslie Andrews, Charlie Trepany, John McGarr, Katherine Macanufo, Graham Denman"
10258,The Madagascar Penguins in a Christmas Caper,"During the holiday season, when the animals of the Central Park Zoo are preparing for Christmas, Private, the youngest of the penguins notices that the Polar Bear is all alone. Assured that nobody should have to spend Christmas alone, Private goes into the city for some last-minute Christmas shopping. Along the way, he gets stuffed into a stocking","[16, 35, 10751]","holiday, zoo, penguin, madagascar, christmas eve",2005-09-23,6.5,58.0,/gOVdfrRfzQjYwezOxIap13j05d8.jpg,Gary Trousdale,11,"Tom McGrath, Chris Miller, Christopher Knights, John DiMaggio, Bill Fagerbakke"
32080,The Seven-Ups,"A tough detective who is part of an elite New York City unit is trying to find out who killed his partner, but uncovers a plot to kidnap mobsters for money.","[28, 53, 18, 80]",car chase,1973-01-01,6.5,33.0,/xmpzuTWUEiVPsRz7kKXijNISUNq.jpg,Philip D'Antoni,103,"Roy Scheider, Jerry Leon, Tony Lo Bianco, Victor Arnold, Ken Kercheval"
267806,V/H/S: Viral,"V/H/S: VIRAL's segments include the story of a deranged illusionist who obtains a magical object of great power, a homemade machine that opens a door to a parallel world, teenage skaters that unwillingly become targets of a Mexican death cult ritual, and a sinister, shadowy organization that is tracking a serial killer. The segments are tied together by the story of a group of fame-obsessed teens following a violent car chase in LA that unwittingly become stars of the next internet sensation.","[27, 53]",mumblegore,2014-10-23,4.5,164.0,/aiowPXtxPMTG1RBL03CX38cafrQ.jpg,Marcel Sarmiento,81,"Justin Welborn, Emmy Argo, Gustavo Salmerón, Nick Blanco, Emilia Zoryan"
48186,The Boy Who Cried Werewolf,"A Californian family inherits a castle in Romania. This is especially exciting to the son, who is obsessed with monsters. And he is not disappointed.","[10751, 14, 27, 10770]","teen movie, werewolf, romania",2010-10-22,5.7,58.0,/i7lny9FF2ylyPDwdF70ImmSbOv3.jpg,Eric Bross,97,"Brooke Shields, Victoria Justice, Brooke D'Orsay, Chase Ellison"
29596,Nothing But the Night,"Already three trustees of the Van Traylen fund have died during the last months, looking like suicides. However after a mysterious accident of a bus with the last three trustees and 30 orphan kids in it, police colonel Bingham starts investigating. First question is, how came that the dead bus driver is burnt when there was no fire during the accident? Dr. Ashley uses hypnosis to find the truth about the mysterious happenings.","[80, 27, 9648, 53]","suicide, based on novel, island, orphanage, pathology, murder, independent film, bonfire, exploding boat",1973-01-01,6.0,7.0,/ul8TfnX9iyOjbdT5DXzkg1VNWHW.jpg,Peter Sasdy,90,"Christopher Lee, Peter Cushing, Diana Dors, Georgia Brown, Keith Barron"
253256,The Heart Machine,"A man begins to suspect that his long-distance girlfriend, whom he met online but has never met in person, has been living in the same city the whole time and sets out to find her.","[18, 53]","romance, dating, relationship, online dating",2014-10-24,5.5,10.0,/Aay15LtGwU0oz2ReXnMpGzAo7iu.jpg,Zachary Wigon,85,"John Gallagher Jr., Kate Lyn Sheil, David Call, Louisa Krause, Libby Woodbridge"
254194,Starry Eyes,A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.,[27],"desperation, elite, fame, hollywood, initiation, actress, mumblegore",2014-07-29,5.9,128.0,/t1sIumVCl91XThMoJqUjpERYeAM.jpg,Kevin Kolsch,98,"Alex Essoe, Amanda Fuller, Noah Segan, Fabianne Therese, Pat Healy"
242828,When Marnie Was There,"A young girl is sent to the country for health reasons, where she meets an unlikely friend in the form of Marnie, a young girl with flowing blonde hair. As the friendship unravels it is possible that Marnie has closer ties to the protagonist than we might expect.","[16, 18]","friendship, imaginary friend, photograph, young girl, flashback, anime, personal diary",2014-07-19,7.8,345.0,/vug1dvDI1tSa60Z8qjCuUE7ntkO.jpg,Hiromasa Yonebayashi,103,"Sara Takatsuki, Kasumi Arimura, Nanako Matsushima, Susumu Terajima, Toshie Negishi"
241868,Lupin the 3rd,"Interpol Inspector Zenigata begins a world-wide hunt for the infamous thief Lupin The 3rd. But together, they face a powerful enemy and form the Lupin team in response. The Lupin team then faces the challenge of retrieving the ""Crimson Heart of Cleopatra"" locked away in a fort like safe. The treasure is thought to allow its owner to control the world.","[28, 12, 35]","detective inspector, thief, art thief, live action",2014-08-30,5.6,23.0,/2xgRjTYDVFEVQeRUrsbQQtKA6I5.jpg,Ryûhei Kitamura,133,"Shun Oguri, Meisa Kuroki, Go Ayano, Tadanobu Asano, Tetsuji Tamayama"
119892,The Monkey King,"Sun Wukong, (The Monkey King) is a monkey born from a heavenly stone who acquires supernatural powers. After rebelling against heaven and being imprisoned under a mountain for 500 years, he later accompanies the monk Xuanzang on a journey to India. Thus, according to legend, Buddhism is brought to ancient China. This much beloved story, is as much a part of Asian culture as The Iliad and The Odyssey or The Wizard of Oz are to the West. This first installment in a trilogy of live action 3-D movies is actually a prequel to The Journey To The West, the much told story of the Monkey King's adventures on the road to India.","[28, 12, 10751]","religion, classic, chinese history",2014-01-09,4.8,52.0,/p9Atjcbidu4DsM7EQltiTZbrvkM.jpg,Soi Cheang,119,"Donnie Yen, Aaron Kwok, Joe Chen, Chow Yun-fat, Peter Ho"
110416,Song of the Sea,"The story of the last Seal Child’s journey home. After their mother’s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his mother’s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.","[10751, 16, 14]","fairy tale, lighthouse, folk music, lighthouse keeper   , irish, swimming, dog, seal, irishman, folklore, irish music, underwater cave",2014-09-06,8.1,420.0,/16LQC6zpqB0l74mVWb93a2oMFnX.jpg,Tomm Moore,93,"Brendan Gleeson, Fionnula Flanagan, David Rawle, Pat Shortt, Jon Kenny"
304023,Rakuen Tsuihou - Expelled from Paradise,"A.D. 2400, DEVA's central council detects an incident of unauthorized access into their mainframe. Someone on Earth was trying to hack into the system. The only information DEVA was able to retrieve was that hacker referred to themselves as ""Frontier Setter.""  To investigate the mysterious hacker's motives, the high officials of DEVA dispatch system Security Third Officer Angela Balzac to the Earth's surface. Equipped with a prosthetic ""material body,"" Angela attempts to make contact with a local agent Dingo, but what awaited her instead was a swarm of Sandworms now infesting the Earth's surface. Angela intercepts the gruesome pests with her exoskeleton powered suit Arhan.","[28, 16, 878]","future, post-apocalyptic, virtual reality, hacking, space station, anime",2014-11-15,6.4,18.0,/5TJ8ilNGZe6OyVaj4VMmT3lp2x4.jpg,Seiji Mizushima,104,"Rie Kugimiya, Shin'ichirou Miki, Hiroshi Kamiya"
252391,Kiki's Delivery Service,"A young girl named Kiki (Fuka Koshiba) must leave her home for a year to begin training in witchcraft. She leaves on her broom, but first says goodbye to her friends and family. Kiki then begins her new life with her trusted cat Jiji.",[14],"witch, fantasy, broom, talking cat",2014-03-01,5.8,13.0,/4okVsLYuRH9DSzLAvg44DcckkiB.jpg,Takashi Shimizu,108,"Fuka Koshiba, Machiko Ono, Hirofumi Arai, Rie Miyazawa, Michitaka Tsutsui"
241771,Beyond the Lights,"Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni the courage to find her own voice and break free to become the artist she was meant to be?","[10749, 18]","talent, success, musician, woman director",2014-09-10,7.0,139.0,/5Di9UXTa2bDec68WOFcZzgB1ot3.jpg,Gina Prince-Bythewood,116,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Machine Gun Kelly, Danny Glover"
40383,The Last Shark,"An enormous and angry 35 foot Great White Shark takes revenge on humans when they build a beach just for swimmers by a coastal town. After several shark attacks, and the Mayor does nothing to stop it, James Franisscus and Vic Morrow sail in pursuit to stop it.",[27],"beach, exploitation, shark attack, surf, gore, scuba diving, b movie, massacre, shark, great white shark",1981-04-02,6.0,23.0,/1w1oiwRmV1GpGSwt7g0pDiOHddz.jpg,Enzo G. Castellari,88,"James Franciscus, Vic Morrow, Micaela Pignatelli, Joshua Sinclair, Giancarlo Prete"
159121,Paulette,"Paulette lives alone in a housing project in the Paris suburbs. With her meager pension, she can no longer make ends meet.","[80, 35]","drug dealer, marijuana, weed+, old woman",2013-01-16,6.3,138.0,/vrOmk9UVy5MW1fMpwVAMMlmCdWk.jpg,Jérôme Enrico,87,"Bernadette Lafont, Carmen Maura, Dominique Lavanant, Françoise Bertin, André Penvern"
205775,In the Heart of the Sea,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melville’s Moby Dick.  But that told only half the story.  “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.","[53, 18, 12, 28, 36]","suicide, ocean, sea, hunger, shipwreck, ship, whale, based on true story, stranded, survival, whaling, death, new england, lost at sea, based on true events, whaling ship, starvation, 19th century, cannibalism, reference to moby dick, whale oil, nantucket",2015-11-20,6.5,1300.0,/weVvNPfk6FM9vBg3BXtRtNAmiYM.jpg,Ron Howard,122,"Chris Hemsworth, Benjamin Walker, Cillian Murphy, Brendan Gleeson, Ben Whishaw"
45368,Comme les 5 doigts de la main,"Five brothers similar yet different, raised by a mother widowed too early. One of them had left the family when he returns, pursued by a gang of smugglers, he find shelter in his family while reveling them a dark secret. The five brothers, together, will find the energy to defend themself and the means to avenge the memory of their murdered father...",[80],suspense,2010-04-28,5.7,28.0,/aT6HSzLyg8GuI3uQUf45uRa1SDF.jpg,Alexandre Arcady,117,"Vincent Elbaz, Éric Caravaca, Patrick Bruel, Vincent Elbaz, Pascal Elbé"
105001,Iceman,"In the Ming Dynasty, there lives four orphans, Ying, Sao, Yuanlong and Niehu. Raised in Taoyuan Village, the four are as closed as brothers. Their exceptional martial arts skills allows them to reach the highest rank within the imperial guards. After the four successfully killed the Japanese troop leader, the Emperor orders Ying to escort the Golden Wheel of Time from Sindu (now India) back to the capital, which is said to have the power of time travel and foresee into the future.  Now in 2013, Squire Tang, funded by a mysterious financer, digs up three ancient icemen from the outskirt of China; they are Ying, Sao and Niehu. As he is transferring the icemen to Hong Kong for further studies, the vehicle involves in a traffic accident which, unexpectedly, defrosts Ying...","[12, 36, 28, 878, 35, 14]","martial arts, time travel, impersonating a police officer, police uniform stolen",2014-04-17,4.7,61.0,/juAYTbpP05NR8co9GhDTPwEKqde.jpg,Law Wing-cheong,103,"Donnie Yen, Wang Baoqiang, Huang Sheng-Yi, Simon Yam, Yu Kang"
214081,A Promise,"A romantic drama set in Germany just before WWI and centered on a married woman who falls in love with her husband's teacher. Separated by the war, they pledge their devotion to one another.","[18, 10749]","germany, wartime, married woman",2013-09-04,5.9,45.0,/p6QfDLXrO2PX5xAl2x2koJmwlNa.jpg,Patrice Leconte,94,"Rebecca Hall, Alan Rickman, Richard Madden, Toby Murray, Maggie Steed"
24047,Alien Nation: Dark Horizon,"Followup movie to the TV series about 250,000 aliens, or ""newcomers"" as they are known, who have by now settled alongside the humans in California. Most of the newcomers were slaves, and the slave masters are now looking for them. They send Aponso to earth to locate the slaves ready for the aliens to pick them up.",[878],alien,1994-10-25,6.2,10.0,/fDBN0S2l5QiuoVTPd8K4DTbcKPX.jpg,Kenneth Johnson,90,"Gary Graham, Jenny Gago, Eric Pierpoint, Michele Scarabelli, Sean Six"
81244,Alien Nation: The Enemy Within,"When detectives Sikes and Francisco are presented with the mysterious death of an Eeno, Matt is stupefied to discover that George rudely snubs the case. He, like most newcomers, reviles the outcast Eenos. As the case unfolds, George has to reassess his prejudices, and George's family help save the city from an alien threat originating in an Eeno waste disposal facility.",[878],"detective, alien, prejudice, newcomer",1996-11-12,5.7,6.0,/c9LPNJljJWe1a4GdmHXLfkk83S3.jpg,Kenneth Johnson,91,"Gary Graham, Eric Pierpoint, Michele Scarabelli, Terri Treas, Lauren Woodland"
50291,Alien Nation: Millennium,"It's 1999, and as the end of the millenium approaches, people are attempting to find spiritual enlightenment. But a few people want to skip all the work that entails, and a holy Tenktonese relic in the hands of a heretic is giving them a shortcut. But it's not quite as easily controlled as she says.",[878],"undercover, alien, enlightenment",1996-01-02,5.5,8.0,/aoNNauHlqGoCzw8HwKDF3TZEI8l.jpg,Kenneth Johnson,90,"Gary Graham, Eric Pierpoint, Michele Scarabelli, Terri Treas, Lauren Woodland"
22460,The Wall,"Reflecting the tumultuous politics of the early ’70s in India, Deewar tells the story of a pair of impoverished brothers who, after their family is betrayed by the misplaced idealism of their father, struggle to survive on the streets of Mumbai. They head for a showdown when one becomes a policeman, and the other becomes a criminal.","[28, 80, 18]","brother brother relationship, police, criminal",1975-07-01,7.4,16.0,/alVHFaerbSgnuKhzSddJRNiCs8g.jpg,Yash Chopra,174,"Amitabh Bachchan, Shashi Kapoor, Neetu Singh, Nirupa Roy, Parveen Babi"
303623,Hello Ladies: The Movie,"When Stuart learns that his British ex-girlfriend is planning to visit Los Angeles with her husband, he sets out to impress them with his glamorous lifestyle, enlisting a Russian model he’s just met to play the role of his beautiful girlfriend. What could go wrong?",[35],"based on tv series, los angeles, briton abroad",2014-11-22,6.4,51.0,/7O41oM6Va5wffkIjunwqAoseNs9.jpg,Stephen Merchant,85,"Stephen Merchant, Christine Woods, Kevin Weisman, Nate Torrence, Kyle Mooney"
80787,Codebreaker,"Alan Turing is the genius British mathematician who was instrumental in breaking the German naval Enigma Code during World War II, arguably saving millions of lives.  Turing's achievements went unrecognised during his lifetime. Instead he ended up being treated as a common criminal, for being homosexual at a time when homosexual acts were a crime.  In 1952, he was convicted of 'gross indecency' with another man and was forced to undergo so-called 'organo-therapy' - chemical castration.  Two years later, he killed himself with cyanide, aged just 41. Alan Turing was driven to a terrible despair and early death by the nation he'd done so much to save.","[99, 18]","suicide, world war ii, genius, homosexuality, cryptologist",2011-11-21,6.4,7.0,/t42ftl9ejyn7d09fMXC4Qq4yiNJ.jpg,Clare Beavan,62,"Ed Stoppard, Henry Goodman, Paul McGann, Asa Briggs, Jean Valentine"
251736,Listen Up Philip,"Anger rages in Philip as he awaits the publication of his second novel. He feels pushed out of his adopted home city by the constant crowds and noise, a deteriorating relationship with his photographer girlfriend Ashley, and his own indifference to promoting the novel. When Philip's idol Ike Zimmerman offers his isolated summer home as a refuge, he finally gets the peace and quiet to focus on his favorite subject: himself.","[35, 18]","writer, narcissist",2014-10-17,5.9,61.0,/rHfrGEdTEW20W6L26qbJ0DFNDKo.jpg,Alex Ross Perry,108,"Jason Schwartzman, Elisabeth Moss, Jonathan Pryce, Krysten Ritter, Joséphine de la Baume"
99977,Hot Stuff,When a police department's burglary task force is facing the possibility of being shut down because of their low conviction rate decides to try a new approach to apprehending their targets. They take over a pawn shop where thieves go to unload their merchandise. They record them as they bring stuff in and get them to tell them where they got it. Eventually they're threatened by the mob.,[35],"police, receiving of stolen goods, scam, pawnshop",1979-08-10,7.8,6.0,/eeS2Fz3W9mHBRgORm4GqZQ4r4fR.jpg,Dom DeLuise,91,"Dom DeLuise, Suzanne Pleshette, Jerry Reed, Ossie Davis, Luis Ávalos"
100292,Ain't in It for My Health: A Film About Levon Helm,"Starting with the image of a tour bus warming its engine in the stillness of an empty lot, this haunting, personal portrait of music legend Levon Helm evokes the mood of a lifetime spent on the road. Jacob Hatley's extraordinarily intimate documentary finds Helm, a founding member of The Band, at home in Woodstock in the midst of creating his first studio album in 25 years. The ultimate survivor, he's overcome drugs, bankruptcy, the bitter breakup of The Band and a bout of throat cancer -but then, as the rueful title indicates, he wasn't in it for his health",[99],"rock star, musician, band",2010-11-24,6.6,7.0,/vFb9ImYf1zo38BrXrRbrBOJ5SB0.jpg,Jacob Hatley,83,"Levon Helm, Billy Bob Thornton, Libby Titus, Larry Campbell"
135397,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.","[28, 12, 878, 53]","monster, dna, tyrannosaurus rex, velociraptor, island, sequel, suspense, disaster, escape, dinosaur, amusement park, animal attack, theme park, jurassic park, 3d, animal horror",2015-06-09,6.5,8842.0,/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,Colin Trevorrow,124,"Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio, Nick Robinson"
293310,Citizenfour,"In June 2013, Laura Poitras and reporter Glenn Greenwald flew to Hong Kong for the first of many meetings with Edward Snowden. She brought her camera with her. The film that resulted from this series of tense encounters is absolutely sui generis in the history of cinema:  a 100% real-life thriller unfolding minute by minute before our eyes. Poitras is a great and brave filmmaker, but she is also a masterful storyteller: she compresses the many days of questioning, waiting, confirming, watching the world’s reaction and agonizing over the next move, into both a great character study of Snowden and a narrative that will leave you on the edge of your seat as it inexorably moves toward its conclusion.",[99],"national security agency (nsa), woman director, edward snowden",2014-10-10,7.9,516.0,/nOVhX69EAxtSKEEnr5UcSd5UVci.jpg,Laura Poitras,114,"Edward Snowden, Glenn Greenwald, Laura Poitras, William Binney, Barack Obama"
21861,LOL (Laughing Out Loud),"Lola, a striking teenaged girl who is on the cusp of adulthood, who longs to rush into the adult world of independence, freedom and sexual exploits, but is tenaciously held back by her mother.",[35],woman director,2008-06-06,6.5,380.0,/cqAlMlnCh2pTaM7us9bO2WlODEY.jpg,Lisa Azuelos,103,"Sophie Marceau, Christa Théret, Alexandre Astier, Jérémy Kapone, Marion Chabassol"
170522,Asterix: The Mansions of the Gods,"In order to wipe out the Gaulish village by any means necessary, Caesar plans to absorb the villagers into Roman culture by having an estate built next to the village to start a new Roman colony.","[16, 35, 12]",3d,2014-11-26,6.7,401.0,/oppvIr8jmTXEVkzRHtipxcmvdQ5.jpg,Alexandre Astier,85,"Roger Carel, Alexandre Astier, Lionnel Astier, Serge Papagalli, François Morel"
78646,She Monkeys,"When Emma meets Cassandra, they initiate a relationship filled with physical and psychological challenges. Emma does whatever it takes to master the rules of the game. Lines are crossed and the stakes get higher and higher. Despite this, Emma can't resist the intoxicating feeling of total control.",[18],"lesbian relationship, homosexuality, woman director",2011-01-31,4.7,12.0,/wlixATay5mvdlJ57ddSkWhVKRgH.jpg,Lisa Aschan,84,"Mathilda Paradeiser, Linda Molin, Isabella Lindquist, Sergej Merkusjev, Adam Lundgren"
297608,The Taking of Deborah Logan,"What starts as a poignant medical documentary about Deborah Logan's descent into Alzheimer's disease and her daughter's struggles as caregiver degenerates into a maddening portrayal of dementia at its most frightening, as hair-raising events begin to plague the family and crew and an unspeakable malevolence threatens to tear the very fabric of sanity from them all.","[27, 9648, 53]","snake, possession, found footage, shaky camera shot, serial murders",2014-10-21,6.0,327.0,/77i7EBUyQKOUiZeYQ5tWDGQb0AI.jpg,Adam Robitel,90,"Jill Larson, Anne Ramsay, Michelle Ang, Ryan Cutrona, Brett Gentile"
41608,God Forgives... I Don't!,"In this violent spaghetti western a murderous robber hijacks a payroll train, murders everyone aboard and then stashes his loot. A gunslinger learns about it and decides he wants the money for himself and so hatches an elaborate plot to get at it. He lures the crook into a rigged poker game, and afterward a gunfight ensues. The quick-drawing gunman makes short work of the robber, then teams up with an insurance agent to look for the hidden fortune. Unbeknownst to them, the robber had an ace up his sleeve...","[28, 37]","fire, gun, gang, blood, torture, hijack, loot, mule",1967-10-31,6.2,35.0,/mEhoHmnwxpGeLdSOfqJHFGmcWqv.jpg,Giuseppe Colizzi,109,"Terence Hill, Bud Spencer, Gina Rovere, Frank Wolff, José Manuel Martín"
42332,Santa Who?,"Santa Claus develops amnesia after accidentally falling out of his sleigh and only the innocence of a small child can save him. Meanwhile, Santa has to battle the disbelief of a newsman.","[35, 14]","holiday, elves, santa claus, romance",2000-12-03,5.6,17.0,/5qOwQ76sVubcbvS0CcD4gp1rJzI.jpg,William Dear,92,"Leslie Nielsen, Steven Eckholdt, Robyn Lively, Max Morrow, Erik Knudsen"
294538,Hit by Lightning,"When Ricky Miller, a single, quiet 40-year old aspiring writer and manager of Debbie's (think Denny's) and probably the last person you'd notice in a crowd is 'hit by lightning' and meets the love of his life, the beautiful Danita on E-Happily.com, he is catapulted into a relationship online but it's a lot more than what he bargained for - this includes being asked to kill! Hounded by his best friend Seth who thinks no ""10"" would even go out with a guy like Ricky unless she had ulterior motives (or needed glasses), Ricky starts to get skeptical himself. Turns out, Danita confesses she's actually married to a handsome affable crime novelist and former Rabbi, Ben Jacobs. Is Danita telling Ricky the truth when she says wants to leave her husband but fears for her life if she does? Will Ricky go through with the plan to kill him so he and Danita can live happily ever after?","[10749, 35, 80]","soulmates, best friend",2014-10-31,5.2,16.0,/9jveY5ak0bmEWpJaQTLFPB2dUwu.jpg,Ricky Blitt,89,"Stephanie Szostak, Jon Cryer, Will Sasso, Jed Rees, Nathaly Thibault"
9510,1½ Knights - In Search of the Ravishing Princess Herzelinde,"The story of Lanze who is in love with the princess. One day the princess is kidnapped by the Dark Knight and Lanze starts his journey to rescue her. But he is not alone because Erdal, a turk, joins him on his journey.","[12, 35]","princess, knight",2008-12-17,4.5,45.0,/nk3fmnVbnrtJ4tukuuwpIoxbcRk.jpg,Til Schweiger,116,"Til Schweiger, Rick Kavanian, Julia Dietze, Thomas Gottschalk, Udo Kier"
13610,Christmas Cottage,"Inspired by the picturesque paintings of Thomas Kinkade, The Christmas Cottage tells the semi-autobiographical tale of how a young boy is propelled to launch a career as an artist after he learns that his mother is in danger of losing the family home.","[18, 10749, 10751]",christmas,2008-01-01,6.1,14.0,/xgVxmbD4mLtvelP8U5jbT7Rxjiv.jpg,Michael Campus,96,"Jared Padalecki, Marcia Gay Harden, Peter O'Toole, Chris Elliott, Charlotte Rae"
184992,A Five Star Life,"Single and middle-aged, beautiful Irene (Margarita Buy) is wholly devoted to her job as an inspector of luxury hotels. Constantly on the road, she indulges in expensive pleasures at impeccable resorts, but always incognito and alone, soon escaping to the next exotic destination with her checklist and laptop in tow. When her best friend and ex, Andrea (Stefano Accorsi), who has always been a source of emotional support, suddenly becomes unavailable, Irene is thrown into a deep existential crisis. ""Luxury is a form of deceit,"" she is told by a fellow traveller in the fog of a steam room, and thus begins Irene's quest to bring more meaning into her life.",[18],woman director,2013-04-24,5.5,31.0,/eh7igoV9Hf4KgH6Z1TfPeIX7FK4.jpg,Maria Sole Tognazzi,85,"Margherita Buy, Stefano Accorsi, Fabrizia Sacchi, Gianmarco Tognazzi, Alessia Barela"
