movieId,title,overview,genres,keywords,annee,voteAverage,voteCount,posterPath,director
336050,Son of Saul,"In the horror of 1944 Auschwitz, a prisoner forced to burn the corpses of his own people finds moral survival trying to save from the flames the body of a boy he takes for his son.","War, Drama, Thriller","prisoner, auschwitz, rabbi, son, hungarian, auschwitz-birkenau, sonderkommando",2015,7.1,285.0,/AcjoM9JielY0Yi42GnICNBntpND.jpg,László Nemes
333674,Intruders,"Anna suffers from agoraphobia so crippling that when a trio of criminals break into her house, she cannot bring herself to flee. But what the intruders don't realize is that agoraphobia is not her only psychosis.","Drama, Thriller, Horror",agoraphobia,2016,5.7,153.0,/9EIfH3Hc1gj7L9eke8roywy98qR.jpg,Adam Schindler
344120,Rabid Dogs,"After a bank job goes badly wrong, three desperate criminals take a young woman and a father and child hostage - it's the beginning of a frantic and violent road trip that not all of them will survive.","Action, Drama, Thriller",,2015,5.6,32.0,/ipmE0bVNUFWXSOLXEtzbLDSYnHC.jpg,Éric Hannezo
245698,Pawn Sacrifice,American chess champion Bobby Fischer prepares for a legendary match-up against Russian Boris Spassky.,"Thriller, Drama","chess, cold war, russia, biography, victory",2015,6.7,272.0,/mxdpBuSMqql2Uvv27NIV1pahcsW.jpg,Edward Zwick
325348,Hardcore Henry,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry is Jimmy, who is Henry's only hope to make it through the day. Hardcore takes place over the course of one day, in Moscow, Russia.","Action, Adventure, Science Fiction","cyborg, murder, gore, extreme violence, car chase, levitation, terrorist group, moscow, first person view",2015,6.2,780.0,/qfWLO0iXmbvxzyk0ez4pXrgkRDM.jpg,Ilya Naishuller
57203,Mega Snake,"Duff Daniels (John T. Woods), the younger, stupider brother of Les (Michael Shanks), can't help himself from stealing a rare snake that's been kept in a jar by a Native American snake dealer (Ben Cardinal), and which has to follow some rules: don't let it out of the jar, then don't let it eat anything anything living, and never fear the heart of the snake.",Horror,,2007,3.8,6.0,/dx40sb7cx7a2SXY7MNqDlWRbsEb.jpg,Tibor Takács
211755,Hunter × Hunter: Phantom Rouge,"Kurapika became a Hunter to take vengeance on the Class-A crime group Phantom Troupe who massacred his clan for their unique eyes. The eyes of the Kurta clan turn scarlet in times of anger or emotional agitation and are considered the most beautiful treasures in the world. Kurapika continues to pursue the Phantom Troupe but an unknown party has stolen his ""scarlet eyes"". With the help of Gon, Killua and Leorio, Kurapika' s life was saved. However, the Phantom Troupe shows up before them and blocks their way. The true identity of the one with the No.4 spider tattoo is about to be unveiled.","Animation, Adventure",,2013,6.7,29.0,/8pYPp1kp0KTasyPuZzM5SrODtO3.jpg,Yuzo Sato
239523,Hunter × Hunter: The Last Mission,"The strongest Hunters that once existed in the Hunters Association were split into ""light"" and ""dark"", and each walked down their respective paths. The ""dark"" side begins moving in order to massacre all Hunters! What actions will Gon take when the many crimes of Netero and the Hunters Association are unveiled...?!","Adventure, Animation, Action",,2013,5.8,19.0,/gDFmVL29rtvKJxzvvdhmaSvLgW6.jpg,Keiichirou Kawaguchi
239619,Hanna's Journey,"A German girl travels to Israel to help people with disabilities, where she learns a lot about the role of her grandparents in WWII and meets a man who wants to move to Berlin.","Romance, Comedy",woman director,2014,5.5,7.0,/jQz909xWhYRYRVvofmWzjQb77o0.jpg,Julia von Heinz
65766,Bon appétit,A romantic comedy centered on two young cooks and a female sommelier working in a famous Zurich luxury restaurant.,Romance,,2010,5.3,8.0,/qpJN0yame2kllCPs6n9iEut2OyF.jpg,David Pinillos
15640,"Killing Is My Business, Honey","A hit man whose mission is to prevent the printing of a tell-all book written by a former Mafioso, falls in love with the employee who may lose her job if the book doesn't get published.","Comedy, Crime","mistake in person, hitman, therapist, woman between two men, mafia, author",2009,6.8,17.0,/4VI3VAy9s0N7pU2IgTLxpsQrQ0S.jpg,Sebastian Niemann
285598,Call Girl of Cthulhu,"When a virginal artist falls in love with a call girl, she turns out to be the chosen bride of the alien god Cthulhu. To save her, he must stop an ancient cult from summoning their god and destroying mankind.","Comedy, Horror","prostitute, sex, monster, h.p. lovecraft, tentacle, call girl, cthulhu",2014,5.9,11.0,/oO3LDNDt8INSztAbhBlRgWKdlgJ.jpg,Chris LaMartina
290382,Roger Waters: The Wall,"A concert film that the former Pink Floyd singer-songwriter made on various tour dates between 2010 and 2013, when he was playing his former group's 1980 double-album in its entirety.",Music,,2014,7.7,45.0,/yrinwMkY5LC3PAjVpEnL289DW26.jpg,Sean Evans
295964,Burnt,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",Drama,"london england, cook, restaurant, diva, career, kitchen, redemption, drug, drug addict, chef, come back",2015,6.3,974.0,/nF7OxU8DyzmIy5jH6w26Jmavofh.jpg,John Wells
157843,Queen of the Desert,"A chronicle of Gertrude Bell's life, a traveler, writer, archaeologist, explorer, cartographer, and political attaché for the British Empire at the dawn of the twentieth century.","Drama, History","middle east, persia, adventurer",2015,6.1,61.0,/1K0nnUNBEiJYxY8YiiUPxjdmu18.jpg,Werner Herzog
353686,Visions,"After moving to a vineyard with her family, a pregnant woman experiences horrifying visions.","Thriller, Horror","horror, vision, pregnant, sight",2015,5.2,130.0,/wL7Wg0pARqzzlxAlBgKagEYoLXI.jpg,Kevin Greutert
359105,Heneral Luna,A Filipino general who believes he can turn the tide of battle in the Philippine-American war. But little does he know that he faces a greatest threat to the country's revolution against the invading Americans.,"Comedy, Action, Drama, History, War","philippines, period drama, philippine history, pinoy",2015,8.0,16.0,/l4aivAYkZW4ME07uc387zgGHYyc.jpg,Jerrold Tarog
315841,Ryuzo and the Seven Henchmen,"Ryuzo (Tatsuya Fuji) and his 7 former henchmen are all retired yakuza, but they now live as regular old men. One day, Ryuzo becomes the victim of a phishing fraud. He calls his 7 men together to reform their society.","Comedy, Action",,2015,6.8,14.0,/qePdfMNzPLzmcegR96c7t9pwPBV.jpg,Takeshi Kitano
18303,If I Were a Rich Man,"Between Alice, a hospital nurse and Aldo, a shampoo sales representative, things have turned sour of late. Alice blames her husband for lacking ambition and contemplates divorce.One day Aldo wins the ten million euro lotto prize. But, unwilling to share the bonanza, he keeps mum about it, all the more as he finds out Alice has an affair with Gérard, Aldo's former friend and ... new boss. However, Aldo, leading a double life, starts spending his money ...",Comedy,,2002,5.5,19.0,/qxEsPDf8eW4Tnqe1rQHOWzRDybp.jpg,Gérard Bitton
42427,Fair Play,"A company, where manipulation and harassment is a problem between colleagues, decides to organize a canyoning trip for its employees. The building tensions between co-workers might actually explode during this trip.",Thriller,"tennis, manipulation, career",2006,5.4,5.0,/fSzdRMnjibs4dKaWQ4b5njBgMhJ.jpg,Lionel Bailliu
38977,A Stranger of Mine,"In one long Friday evening, Takeshi Miyata (Yasuhi Nakamura), a straight-arrow businessman, will encounter a number of people (some only fleetingly) who have intertwining fates. The plot of the film is presented in succession first from the point of view of Maki Kuwata (Reika Kirishima), a young woman disappointed in love, then from Takeshi's point of view, then of his friend, Yusuke Kanda (Sō Yamanaka), a private detective, then of Takeshi's former girlfriend, Ayumi Kurata (Yuka Itaya), then of a wannabe-tough Yakuza, Asai (Kisuke Yamashita).","Comedy, Crime, Drama",,2005,6.9,10.0,/zWCOfk6M6G9iSaucxgHOI0Mnld.jpg,Kenji Uchida
267970,Miss Hokusai,"The time: 1814. The place: Edo, now known as Tokyo. A much accomplished artist of his time and now in his mid-fifties, Tetsuzo can boast clients from all over Japan, and tirelessly works in the garbage-loaded chaos of his house-atelier. He spends his days creating astounding pieces of art, from a giant-size Bodhidharma portrayed on a 180 square meter-wide sheet of paper, to a pair of sparrows painted on a tiny rice grain. Third of Tetsuzo's four daughters and born out of his second marriage, outspoken 23-year-old O-Ei has inherited her father's talent and stubbornness, and very often she would paint instead of him, though uncredited. Her art is so powerful that sometimes leads to trouble. ""We're father and daughter; with two brushes and four chopsticks, I guess we can always manage, in a way or another.""","Animation, Drama, History","japan, japanese, biography, tokyo japan, art history, edo period, anime, ukiyo-e, genre of art",2015,6.5,20.0,/k1kgyBp3rByAbjZci9CcqGFdqae.jpg,Keiichi Hara
335310,Being Canadian,"What does it actually mean to be Canadian? This humorous documentary, featuring interviews with a who's-who of famous Canadians, hopes to find the answer.","Comedy, Documentary","canada, canadian, interview, road trip, canadian stereotype, national identity, canadian history, canada day",2015,5.3,11.0,/pWmStXaAMEltNqHUWcHAZtNq2TY.jpg,Robert Cohen
160155,Life Is Ruff,"Calvin Wheeler is a scheming 13-year-old boy with everything going for him, except for an original issue of his precious comic book collection. When a prized show-dog chases him down while skateboarding one day, his owner inadvertently convinces him to adopt and train a dog of his own. However the only one available, is an uncouth stray Labrador/St. Bernard-mix named Tyko from a local animal shelter, who proves to be more than anybody can handle.","TV Movie, Comedy, Family",,2005,4.5,10.0,/gdoxzd7HeTExbZHNVKso4wOEa1P.jpg,Charles Haid
24801,Cow Belles,"In order to learn how to be responsible, two wealthy teen sisters are forced to work in the family business by their exasperated father. When company funds goes missing, it's up to the girls to save the day.","TV Movie, Comedy, Family, Romance","sports car, sister sister relationship, spoiled child, dairy, woman director",2006,4.9,59.0,/pDyivVEPZGhXikUBGIkUAN4U7jl.jpg,Francine McDougall
73527,Genius,Charlie Boyle finds that even his high IQ can't solve all of his problems when he takes on a double life in order to make friends his own age.,"Family, Comedy, Drama",,1999,4.6,9.0,/9gNVywJJCRpAUj4q0JeCKNyAcmw.jpg,Rod Daniel
285838,Teen Lust,A shy high schooler struggles to lose his virginity before the local Satanic cult can sacrifice him to the devil.,Comedy,,2014,4.4,27.0,/gNuJBcm02aM8XmtBrD1Ubk7qtZT.jpg,Blaine Thurier
322443,The Timber,"In the wild west, two brothers embark on a journey to collect a bounty in a desperate attempt to save their home: but what they find along the way is more than they bargained for.","Adventure, Drama, Western",,2015,4.1,17.0,/vLLyRSEYXhhYDglYiqhmdTsZ0LU.jpg,Anthony O'Brien
240268,Sriracha,"Sriracha has earned a cult following, but the story of this spicy sauce is a mystery to most fans. Dedicated to Sriracha lovers, this fast-paced documentary travels around the globe to reveal its origin and the man behind the iconic 'rooster sauce.'",Documentary,biography,2013,7.1,10.0,/62sejWtjB7ELiYQTMezAHtU8uFK.jpg,Griffin Hammond
25088,The Willies,"Two brothers camping with their cousin try to frighten each other by telling stories. They start with urban legends, but then there are two main narrations: one involves strange happenings at an elementary school; the other, a teenage boy with a peculiar interest.","Horror, Comedy","camping, tall tales",1990,4.2,6.0,/9GWJ9DxqlUjtXxprzhQcBOoVYTT.jpg,Brian Peck
74555,Evil Things,"It's Miriam's 21st Birthday. As a birthday gift, Miriam's aunt Gail has decided to lend Miriam her beautiful country house for an entire weekend. Aunt Gail's country house is amazing. It's a four bedroom house surrounded by breathtaking mountains and miles and miles of woods. Miriam invites her young college friends Cassy, Mark, Tanya and Leo to join her at the country house for what looks to be the most amazing weekend ever. Of course they all jump at the chance to spend a free weekend in the country, in the middle of nowhere. Miriam's friends are totally in the mood for a big time party weekend. They're also anxious to escape the dark and gloomy concrete jungle known as Manhattan. Miriam, Cassy and Tanya bring the food. Mark brings the beer and Leo, the aspiring filmmaker, brings his new video camera. Leo hopes to produce a short movie by documenting every amazing moment of this weekend getaway...",Horror,found footage,2009,4.1,15.0,/6phyMZbXX7SYOd7mtA2avSXXOqg.jpg,Dominic Perez
296065,Last Shift,"A rookie cop's world is turned upside down when she comes face to face with Paymon - King Of Hell. Officer Jessica Loren has the last shift at a transitioning police station, assigned to wait for a crew picking up bio-hazard waste from the armoury. But unbeknownst to her, cult leader John Michael Paymon has haunted the department ever since he committed suicide in custody. Jessica is about to find out just how dangerous he still is, all alone on the graveyard shift.............","Horror, Thriller","mask, telephone, supernatural, hell, cop, female protagonist, police station, hanging, rookie cop, jail cell, cult leader",2014,5.7,156.0,/9oInKOdvqBH4IZB7eMZjK4WcgPV.jpg,Anthony DiBlasi
329263,Fuck You Goethe 2,"Mr. Müller is not satisfied with his new work at the Goethe-Gesamtschule. The early getting up and correcting exams annoy him. Director Gerster wants to improve the image of the Goethe-Gesamtschule because she wants to be a symbol of the new company. To achieve this, she wants to take away the partnership from the Schillergymnasium with a Thai school. So, Mr. Müller, Mrs. Schnabelstedt and the 10b must go on a school trip to Thailand.",Comedy,school,2015,6.6,286.0,/4jI6sIScJXMNyXxxloSfGqXckRj.jpg,Bora Dağtekin
290637,Pay the Ghost,"One year after his young son disappeared during a Halloween carnival, Mike Cole is haunted by eerie images and terrifying messages he can’t explain. Together with his estranged wife, he will stop at nothing to unravel the mystery and find their son—and, in doing so, he unearths a legend that refuses to remain buried in the past.","Horror, Thriller","halloween, police, revenge, burned alive, children, car accident, new york city, ghost, child kidnapping",2015,5.1,204.0,/3ZeaXFlRlZ3DzJ61akU2VotU80X.jpg,Uli Edel
45083,A Million,"8 contestants compete for a billion wons ($1 Million USD) in a survival reality TV show. The challengers must spend 7 days in the Australian desert. On the second day, one contestant is found dead. The other contestants then find themselves in horrifying situations as they deal with each others' lies and deceits.",Thriller,,2009,7.5,10.0,/xLWt8JgN2lqMfMs4DN6O2xFTKWU.jpg,Min-Ho Cho
49961,A Song of Lisbon,"Vasco is a medical student in Lisbon, supported by his rich aunts, whom he had falsely told he had already graduated. In fact, he devotes himself to a bohemian life, preferring the popular fairs and pretty women, especially Alice, a seamstress from the Castelinhos quarter, which rather upsets her ambitious father, tailor Caetano, who is familiar with Vasco's debts. After failing yet another final exam, he is surprised by his aunts' announcement that they will visit him in Lisbon to see his practice.",Comedy,,1933,8.0,12.0,/sH0d4sfbwG1wofS6MdM3CxIq31I.jpg,José Cottinelli Telmo
269747,Catch Me Daddy,"Laila, a girl on the run from her family is hiding out in West Yorkshire with her drifter boyfriend Aaron. When her brother arrives in town with a gang of thugs in tow, she is forced to flee for her life and faces her darkest night.",Thriller,,2015,6.0,11.0,/uSmE3JlDRb0dQOYw7JCN29Q3pVP.jpg,Daniel Wolfe
349498,Flying Colors,"A high school girl, Sayaka Kudō was the bottom of the class. After a year, she improved her deviation value from 30 to 70, then passed Keio University that is considered one of the most difficult to enter in Japan.","Comedy, Drama","high school, based on true story, school, youth",2015,7.4,25.0,/p0dZ0D8pV5lhMUCosXHLAZxRu.jpg,Nobuhiro Doi
20378,The Brave Little Toaster to the Rescue,"Those fun-loving eletrical appliances from the acclaimed animated hit 'The Brave Little Toaster' are back in an action-packed adventure with four all-new songs. This heartfelt and humorous full-length feature reunites Toaster, Blanky, Lampy, Radio and Kirby the vacuum cleaner--the beloved household gadgets of college student Rob. When Toaster and the gang spark freindships with the playful animals at the veterinary hospital, they soon discover their new pals are about to be sent to a testing laboratory. Through teamwork (and combined voltage), they embark on a hilarious rescue to save all the animals, including Sebastion, a wise monkey, and Maisie, the doting mother cat with kittens.Treat your entire family to 'The Brave Little Toaster To The Rescue', an imaginative film bursting with colorful animation, high-energy music and characters that'll warm your heart at the push of a button!","Animation, Comedy, Family, Fantasy",,1997,6.8,21.0,/aYfW3vo3ILgMuBBOtDhbzVbv5Gq.jpg,
180685,Oh Willy...,"Forced to return to his naturist roots, Willy bungles his way into noble savagery.","Animation, Adventure, Drama",woman director,2013,6.4,5.0,/mobiGW8dTIhh7NcwSQzpJ5gV2Ub.jpg,Marcel Roels
18557,Acolytes,Three teens blackmail a serial killer into helping them get rid of a violent bully.,"Crime, Mystery, Thriller, Horror","handcuffs, bath tub, serial killer, teenager, wood, mumblegore, gagged",2008,5.5,18.0,/8K7Za4SfXpORVIgAYIHdSYjwCpo.jpg,Jon Hewitt
72850,Babes in Toyland,Everyone's favorite nursery rhyme characters come magically and musically to life in this animated adventure based on the classic holiday tale.,"Animation, Family",,1997,4.8,5.0,/3woARj5DrCFHG4NXPUAFeMSg8nG.jpg,Toby Bluth
43481,Black River,"Burned-out Hollywood screenwriter Bo Aikens (Jay Mohr) is fed up with life in Los Angeles. He heads out of the hustle and bustle of the big city and arrives in picturesque Black River in Northern California, seeking relaxation and artistic inspiration. In small, idyllic Black River, nearly everyone is happy, contented, and welcoming of strangers. But despite the beautiful setting, Bo begins to feel unsettled after several disturbing incidents. He discovers that all of his money has been transferred to a bank account in Black River, and a house has been purchased for him by someone on ""his"" instructions.","Science Fiction, Thriller",,2001,5.6,11.0,/ienFEzajQdRoEP6zRts953vwa2d.jpg,Jeff Bleckner
55612,Varg Veum - Black Sheep,Varg Veum promises his girlfriend that he will find her sister who has vanished.,"Action, Thriller, Crime",,2011,6.1,10.0,/NUBwvzEq18W0ugNpi25XTUYxeg.jpg,Stephan Apelgren
322740,Seashore,"A lonely beach on the southernmost coast of Brazil is the scene for two friends, on the brink of adulthood, to explore their understanding of themselves and one another.  Martin (Mateus Almada) has been sent by his father to retrieve what appears to be an inheritance-related document from the family of his recently deceased and estranged grandfather. Tomaz (Mauricio Jose Barcellos) accompanies him, seemingly hoping to regain some of their former closeness. The two boys shelter themselves in a glass house, in front of a cold and stormy sea.",Drama,"gay, brazil",2015,6.9,41.0,/vCirEaH0HLD3sd40OgQUYoYcfkw.jpg,Filipe Matzembacher
205017,Lootera,"The year is 1953. A visiting archaeologist called Varun Shrivastav comes to the village of Manikpur in West Bengal to excavate the temple grounds of the local Zamindar. With knowledge and experience beyond his young demeanour, Varun greatly impresses the Zamindar and his family. Especially Pakhi, the Zamindar's feisty and only daughter, who finds herself irrevocably drawn towards him. But Varun isn't all he seems on the surface. And as the simmering attraction between him and Pakhi leads to a tender and deep love, he is forced to choose between her and his past. Making his choice, Varun disappears. Pakhi struggles to move on with her life, determined to forget him and their relationship. Until one day, when he returns under the most extraordinary circumstances. Inspired from O. Henry's ""The Last Leaf"", Lootera is the uplifting story of two lovers. Of heartbreak, betrayal... and ultimate redemption.","Drama, Romance","painter, artist, love, based on short story",2013,6.6,27.0,/s3v565QsJhWzmSn0nW0QvIpDt9B.jpg,Vikramaditya Motwane
66211,Fire in Babylon,"Feature documentary about the great West Indies cricket team of the 1970s and '80s. Fire In Babylon is the breathtaking story of how the West Indies triumphed over its colonial masters through the achievements of one of the most gifted teams in sporting history. In a turbulent era of apartheid in South Africa, race riots in England and civil unrest in the Caribbean, the West Indian cricketers, led by the enigmatic Viv Richards, struck a defiant blow at the forces of white prejudice worldwide. Their undisputed skill, combined with a fearless spirit, allowed them to dominate the genteel game at the highest level, replaying it on their own terms. This is their story, told in their own words.","Documentary, Foreign",cricket,2011,5.2,5.0,/zQVksFVkpQO9gkqXH0ZlQLq82qY.jpg,Stevan Riley
51512,Dear Mr. Gacy,"A chronicle of the interaction between college student Jason Moss and the object of his obsession, serial killer John Wayne Gacy.","Crime, Drama, Thriller",,2010,6.5,29.0,/qUJZFNkWmNUxWpJBPVvoUsp5Sx8.jpg,Svetozar Ristovski
37571,Death Machines,"An evil Oriental Dragon Lady injects three martial arts fighters with a serum that turns them into zombie-like assassins, and she sends them out against her enemies.",Action,martial arts,1976,5.6,7.0,/f7VkN4LImZEsIWmTQYwhn85qSxG.jpg,Paul Kyriazi
340190,Drunk Wedding,Jon and Elissa dreamed of having an epic destination wedding surrounded by their best friends. But their trip to paradise turns into an outrageous drunken weekend they wish they could forget.,Comedy,,2015,3.8,9.0,/4Sd0EHfOFCArDjqe75zaW8tWKGj.jpg,Nick Weiss
92395,Evidence,"Ryan is making a documentary on his friend, Brett, about camping for the first time. However, once they begin camping, they discover that there is a mysterious figure that is hunting them.",Horror,found footage,2011,5.1,47.0,/qvbp4l1NofKChQlzERa06bhfD9l.jpg,Howie Askins
329205,Ghoul,"GHOUL is a supernatural horror film involving the real life story of the Soviet Union's most violent serial killer, Andrei Chikatilo. Three Americans travel to the Ukraine to film a documentary about the cannibalism epidemic that swept through the country during the famine of 1932. After being lured deep into the Ukraine forest for an interview with one of the last known survivors, they quickly find themselves trapped in a supernatural hunting ground.","Thriller, Horror","ukraine, serial killer, ghost, found footage, seance, pseudo documentary, cannibalism, holomodor",2015,5.1,25.0,/7UCu7R8iXqEnvlfDVCyL2wFYljz.jpg,Petr Jákl ml.
104709,Ghoul,"In the tradition of Stephen King’s Stand by Me, Chiller’s original film Ghoul – based on the celebrated novel by author Brian Keene — tells the story of three damaged children who set out to find who, or what, is behind a rash of local disapperances. Staring Modern Family‘s Nolan Gould, the film explores the darkness that hides behind small town life. It is the summer of 1984 when a teenage couple goes missing among the gravestones of the local cemetery. Twelve-year-old Timmy and his best friends, Barry and Doug, have grown up hearing stories about a sinister Ghoul that haunts the cemetery. Eventually, they begin to wonder if the horrific legend might actually be real. Timmy and his friends are forced to put their friendship to the ultimate test when they dig up long-buried secrets, facing their personal demons and the one hiding underground.",Thriller,,2012,4.7,5.0,/zB339nGmT5AJPITB14qlgXEK4UR.jpg,Gregory Wilson
9987,Headspace,A man (Christopher Denham) must use his newfound intellect to stop a brutal series of murders.,"Horror, Science Fiction, Thriller","intelligence, evil",2005,4.9,12.0,/lCP803T4qkFYMHQ5Mcdi3N3MT63.jpg,Andrew van den Houten
119197,Let Go,"Walter Dishman, a married and melancholy parole officer, deals with three eccentric ex-convicts who have been placed under his supervision.",Comedy,"supervisor, love, independent film, parole, ex-con",2011,6.2,8.0,/AixwnRtRCmK4DmdmG3Fnso4Hamg.jpg,Brian Jett
44682,Resurrection County,"When travelling through Resurrection County, mind the signs, one false move out there could be your last. When four suburbanite campers roll into the remote town of Enoch, they find that southern hospitality still exists. But things are not what they appear to be, as a weekend camping trip turns deadly, and the locals are all too happy to serve up their own brand of an eye for an eye justice. The laws that you so willingly follow are not always right.","Horror, Thriller",,2008,5.3,7.0,/4IXEsUpLtEtV3qG4WhYMHyIrDbs.jpg,Matt Zettell
65092,The Rite,"A judge in an unnamed country interviews three actors, together and singly, provoking them while investigating a pornographic performance for which they may face a fine. Their relationships are complicated: Sebastian, volatile, a heavy drinker, in debt, guilty of killing his former partner, is having an affair with that man's widow. She is Thea, high strung, prone to fits, and seemingly fragile, currently married to Sebastian's new partner, Hans. Hans is the troupe leader, wealthy, self-contained, and growing tired. The judge plays on the trio's insecurities, but when they finally, in a private session with him, perform the masque called The Rite, they may have their revenge.",Drama,,1969,6.9,11.0,/pqXNS5PbhjdRTmH8efXWKe1POUM.jpg,Ingmar Bergman
84449,Remains,The story centers on two lone survivors of a bizarre accident that reduced most of the world's population to zombies. They take refuge in a vacant casino and fight a losing battle against the undead.,"Drama, Horror, Action, Thriller",,2011,5.1,18.0,/wR6UM5CmvnWpPTqSBwpVBQlPAsB.jpg,Colin Theys
119478,Devil Seed,"Alexandra is a lively college student returning to live with her roommates Jessica and Breanne after the summer holidays. After a night of drinking, Alex agrees to a psychic reading to learn about her future with her boyfriend, Brian, but during the reading a dramatic turn of events causes SOMETHING to go drastically wrong. When Alex awakes the next day, she cant remember the events of the night before. She begins to hear creepy noises, hallucinate, black out and receive unidentifiable scratch marks all over her body. Afraid shes going crazy, she seeks help from her friends but Jessica, Breanne and Brian are incapable of comprehending the scope of the darkness descending UPON her. Instead, Alex receives help from a school professor and his father who have dealt with the supernatural before. But as Alexs condition worsens, it becomes apparent that it may already be too late to stop the entity from using Alexs body as a gateway into our world (IMDb.com).",Horror,"fortune teller, demonic possession",2012,4.6,23.0,/mpky0OI9XBKh2Ke3N9yIGrXh6i0.jpg,Greg A. Sager
87706,The Dark,"At night the Mangler stalks the streets of Los Angeles, killing and mutilating random victims. On the trail are a TV reporter, the father of one of the victims, and a police detective, but despite their efforts only the mysterious psychic DeRenzy knows what the killer is and how to stop it.","Horror, Science Fiction","police, murder, alien, city",1979,5.2,8.0,/c32dVjgoK3G40YzmP32dW1Q8rT5.jpg,John 'Bud' Cardos
58432,The Dark Hour,"The eight years boy Jesús has been living in a crumbling underground facility since he was born with eight survivors of an apocalyptical war: the leader Maria and her lover Pablo; the gays Lucas and Mateo; the astronomer Magdalena and the teenager Ana; the soldier Pedro and the lonely Judas. They are permanently is state of surveillance, threatened by the contaminated mutants The Strangers and once a day they have to lock themselves in their rooms without heating to protect against the dangerous ghosts The Invisibles that attack in the Cold Hour. They cannot go to the surface, destroyed by a nuclear war. When they need supplies, medications and ammunitions, they organize expeditions to a store. When the menace of The Invisibles affects the safety of the group of survivors, they need to reach the surface. Written by Claudio Carvalho, Rio de Janeiro, Brazil","Horror, Mystery, Science Fiction, Thriller","bunker, post-apocalyptic, survival, contamination, post nuclear",2006,5.9,21.0,/sDwbSKbZLIQwVDvdglthQkigoPt.jpg,Elio Quiroga
15711,The Lost,A charismatic psycho suspected of killing two innocent campers in a cold-blooded double homicide grows increasingly unstable as his suburban empire starts to crack at the foundations.,"Horror, Crime, Drama, Thriller","detective, based on novel, homicide, sadism, investigation, murder, drug use, camp, violence",2006,6.1,18.0,/bbEUTZidUpsbDdaY6vHlhpSff1w.jpg,Chris Sivertson
271736,The Program,"An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong.",Drama,"biography, sport, tour de france",2015,6.1,176.0,/w8sBqGSko8OBsKbK6z7gPvRfp7F.jpg,Stephen Frears
77197,True Women,"True Women is a sweeping saga of love, war and adventure. Spanning five decades from the Texas Revolution through the Civil War, Reconstruction and beyond, True Women is the story of the love, friendship, survival and triumphs",Drama,"based on novel, texas, biography, miniseries, female protagonist, tv movie, civil rights, american civil war, emancipation, woman director",1997,5.2,7.0,/pgD7ACMl52AWL2jDKHEKcTlf3VI.jpg,Karen Arthur
40251,Witchboard 2: The Devil's Doorway,"A beautiful young woman starts receiving messages through a ouija board, claiming to be from the former occupant of her apartment. The former tenant claims she's been murdered, but there's no record of a murder or even her death.","Mystery, Horror","supernatural being, haunted apartment",1993,5.1,18.0,/c1azcQkA7qYuyVEA3Rf3HfJTBtM.jpg,Kevin Tenney
44656,My Little Bride,"Boeun (Moon Geun Young) is an ordinary high school girl who worries about grades and has a crush on her school's baseball team ace, Jungwoo. One day, Boeun's grandfather orders her to marry Sangmin (Kim Rae Won) because of a pact he made with Sangmin's grandfather during the Korean War. Despite the grandchildren's opposition, they are forced to marry because of Boeun's grandfather's strong influence. She pretends that she doesn't have a husband and starts dating Jungwoo. Everything goes smoothly until Sangmin visits Boeun's school as a student teacher. There a teacher called Miss.Kim flirts with Sangmin and she later finds out that Sangmin and Boeun are married.","Drama, Comedy, Romance, Foreign",,2004,6.1,27.0,/bW83U2Np04NXZ4OfCnsutX07KE4.jpg,Kim Ho-joon
300090,White Rabbit,"A bullied student sees visions of a rabbit he was forced to kill as a child, and those visions propel him into a state where his imagination causes him to carry out violent acts.",Drama,"trauma, high school, revenge, student, teenager, violence, rabbit, dark, mental illness, imagination, bullied",2013,6.3,20.0,/c5yBja75rMxqq5CNUwQ6cUqhkmw.jpg,Tim McCann
342657,The Silenced,A sickly girl Ju-ran transfers to a new sanitorium boarding school to regain health. But she discovers that students are disappearing and notices abnormal changes happening to her body. She suspects the school for what's happening and tries to discover what secret is hidden.,"Horror, Thriller, Mystery",korean movie,2015,5.7,40.0,/hNXiG7fYDwnnpBU2qPlwEI84SLS.jpg,Lee Hae-young
347697,Alice in Earnestland,"Since she was young, Soo-Nam has been able to do anything well with her hands. She holds 14 different certificates for typing excellence, but a computer takes over her job. Luckily, she finds a new job and marries. Soo-Nam and her husband decide to buy a house. They take out a loan to pay for their home. Soo-Nam works hard to pay off the loan, but she falls into more debt. Then ... an opportunity arises to pay off all her debts at once.",Drama,,2015,6.2,9.0,/r51ZP01KhHIOgPhigRbxIaCklW5.jpg,Ahn Gooc-Jin
